order_id,customer_id,order_date,product_category,unit_price,quantity,discount_pct
ORD501198,C100860,2024-12-13,Home & Kitchen,105.15,1,0.0
ORD502810,C101958,2024-07-05,Beauty,6.9,1,0.0
ORD501472,C101039,2024-09-15,Sports & Outdoors,173.52,1,0.0
ORD502336,C101650,2024-09-02,Toys,13.69,2,0.0
ORD500442,C100321,2024-05-17,Toys,9.22,1,0.15
ORD502530,C101763,2024-07-01,Home & Kitchen,230.38,1,0.0
ORD502814,C101961,2024-12-20,Books,18.28,2,0.0
ORD503034,C102123,2024-03-22,Toys,85.33,1,0.0
ORD503448,C102391,2024-10-05,Apparel,22.48,1,0.15
ORD503280,C102286,2024-11-09,Home & Kitchen,153.75,1,0.0
ORD501181,C100846,2023-06-28,Books,35.1,1,0.15
ORD502745,C101901,2024-02-17,Apparel,69.02,1,0.0
ORD501455,C101031,2024-07-19,Apparel,46.51,1,0.0
ORD500250,C100181,2024-12-18,Home & Kitchen,171.35,1,0.1
ORD501949,C101355,2024-09-07,Books,29.69,1,0.0
ORD501070,C100762,2024-10-30,Electronics,645.6,1,0.0
ORD501215,C100869,2024-09-19,Books,19.54,2,0.0
ORD501397,C100992,2024-09-14,Beauty,63.61,1,0.0
ORD500259,C100186,2023-09-06,Electronics,516.87,1,0.15
ORD502007,C101398,2024-05-31,Toys,82.79,1,0.0
ORD503259,C102268,2023-10-04,Toys,115.38,1,0.0
ORD502443,C101719,2024-08-03,Beauty,36.37,1,0.0
ORD503391,C102366,2024-09-09,Books,21.76,1,0.0
ORD502843,C101985,2024-08-19,Beauty,15.74,2,
ORD500708,C100507,2023-06-25,Home & Kitchen,105.75,1,0.0
ORD503070,C102149,2024-08-22,Books,40.65,1,0.0
ORD500661,C100465,2024-11-09,Sports & Outdoors,269.39,1,0.15
ORD501356,C100970,2024-07-26,Toys,117.82,1,0.0
ORD500963,C100697,2024-06-08,Home & Kitchen,110.17,1,0.0
ORD500934,C100675,2024-10-08,Apparel,18.27,1,0.2
ORD502741,C101899,2024-04-30,Beauty,87.09,1,0.0
ORD502616,C101817,2023-10-12,Apparel,21.8,1,0.0
ORD502508,C101755,2023-10-21,Electronics,780.02,1,0.0
ORD500098,C100075,2024-06-15,Toys,54.71,2,0.0
ORD501816,C101262,2024-05-23,Apparel,83.83,1,0.0
ORD500042,C100030,2023-12-14,Home & Kitchen,230.98,3,0.0
ORD502870,C102004,2024-08-03,Beauty,40.66,1,0.0
ORD501673,C101150,2024-02-20,Books,43.59,1,0.0
ORD501902,C101326,2024-07-07,Electronics,778.15,1,0.0
ORD501944,C101352,2024-04-23,Books,8.25,1,0.0
ORD501283,C100913,2024-12-04,Books,42.54,1,0.2
ORD501408,C101002,2024-03-19,Sports & Outdoors,261.96,1,0.0
ORD500316,C100224,2024-08-19,Home & Kitchen,12.79,1,0.0
ORD502799,C101943,2023-07-04,Home & Kitchen,113.27,1,0.2
ORD501382,C100985,2024-05-09,Apparel,92.85,1,0.2
ORD501196,C100857,2024-02-23,Home & Kitchen,83.96,2,0.0
ORD501335,C100954,2024-07-22,Electronics,645.39,1,0.0
ORD500968,C100701,2024-03-23,Sports & Outdoors,225.58,1,0.0
ORD500123,C100092,2024-12-10,Sports & Outdoors,14.29,1,0.0
ORD503001,C102107,2023-09-30,Electronics,521.87,1,0.0
ORD501672,C101149,2024-11-26,Beauty,48.56,3,0.0
ORD500362,C100257,2023-10-30,Electronics,342.26,1,
ORD501525,C101066,2024-12-03,Electronics,634.05,1,0.0
ORD503168,C102216,2024-01-06,Home & Kitchen,65.45,3,0.0
ORD503043,C102130,2024-08-06,Beauty,70.82,1,0.0
ORD502382,C101680,2024-12-14,Beauty,54.07,2,0.15
ORD501733,C101196,2024-08-06,Electronics,120.98,3,0.0
ORD503281,C102290,2024-06-19,Sports & Outdoors,61.03,1,0.0
ORD503122,C102186,2024-07-06,Toys,18.88,1,0.0
ORD502571,C101784,2024-11-26,Books,20.91,2,0.0
ORD502080,C101447,2024-11-06,Beauty,38.15,1,0.1
ORD503214,C102248,2024-02-11,Books,10.12,2,0.0
ORD503543,C102460,2024-02-23,Beauty,32.59,1,0.0
ORD500184,C100130,2024-12-09,Electronics,435.57,1,0.0
ORD501323,C100949,2023-09-06,Beauty,64.28,1,0.0
ORD501632,C101126,2024-09-05,Toys,10.79,1,0.1
ORD501371,C100975,2023-09-16,Apparel,134.12,3,0.0
ORD502320,C101639,2023-10-01,Beauty,89.07,1,0.0
ORD503302,C102302,2024-05-13,Home & Kitchen,74.86,1,
ORD501990,C101393,2024-07-03,Sports & Outdoors,217.01,1,0.15
ORD502947,C102055,2024-12-13,Books,10.16,1,0.0
ORD501643,C101129,2024-08-01,Sports & Outdoors,22.4,1,0.0
ORD502174,C101523,2024-07-14,Home & Kitchen,187.79,1,0.0
ORD502976,C102080,2024-10-04,Beauty,72.74,1,0.0
ORD503357,C102344,2024-02-23,Sports & Outdoors,110.07,1,0.0
ORD500118,C100090,2024-08-11,Toys,102.36,1,0.0
ORD501502,C101060,2024-10-12,Apparel,70.76,1,0.0
ORD500949,C100688,2024-09-30,Home & Kitchen,151.81,1,0.0
ORD500062,C100047,2024-11-17,Electronics,524.67,1,
ORD502232,C101571,2023-09-26,Electronics,654.49,1,0.0
ORD501460,C101034,2023-04-03,Apparel,28.75,1,0.0
ORD500402,C100288,2024-01-24,Toys,109.08,1,0.0
ORD501575,C101091,2024-09-17,Books,19.02,1,0.0
ORD503418,C102383,2024-09-23,Electronics,150.97,1,0.0
ORD502918,C102035,2024-09-21,Books,22.34,1,0.0
ORD501842,C101279,2024-12-10,Books,41.43,1,0.0
ORD502786,C101931,2024-05-15,Home & Kitchen,142.27,2,0.0
ORD502638,C101831,2024-11-11,Home & Kitchen,154.81,1,0.0
ORD500676,C100479,2024-07-06,Home & Kitchen,193.66,2,0.0
ORD503231,C102253,2024-09-22,Toys,51.35,1,0.0
ORD502303,C101624,2024-05-22,Beauty,77.98,1,0.0
ORD501852,C101285,2023-09-10,Home & Kitchen,63.97,1,0.0
ORD500136,C100103,2024-09-20,Books,41.84,1,0.0
ORD501013,C100729,2024-04-06,Sports & Outdoors,104.58,1,0.0
ORD500612,C100436,2024-05-10,Apparel,52.88,1,0.0
ORD502281,C101607,2024-04-10,Sports & Outdoors,60.57,1,0.0
ORD502820,C101965,2024-07-29,Electronics,112.23,3,0.0
ORD503533,C102455,2024-10-11,Toys,17.01,1,0.0
ORD500354,C100249,2023-06-12,Electronics,792.58,1,0.0
ORD503477,C102403,2024-10-17,Apparel,21.38,1,0.1
ORD502119,C101478,2024-05-04,Home & Kitchen,177.96,2,0.1
ORD502547,C101772,2024-06-07,Home & Kitchen,96.66,2,0.0
ORD500116,C100090,2024-09-22,Sports & Outdoors,216.92,1,0.0
ORD502601,C101804,2023-04-13,Electronics,65.26,1,0.0
ORD501507,C101061,2024-07-25,Electronics,488.03,2,0.0
ORD500540,C100380,2023-01-26,Books,18.53,1,0.0
ORD500699,C100496,2024-04-19,Apparel,64.09,3,0.0
ORD500787,C100583,2024-01-01,Electronics,471.81,1,0.0
ORD502697,C101869,2024-09-16,Toys,119.43,2,0.0
ORD500210,C100148,2024-11-11,Books,37.71,1,0.0
ORD502821,C101965,2024-06-26,Apparel,77.75,1,0.0
ORD501638,C101127,2024-08-02,Books,29.85,1,0.15
ORD500664,C100469,2024-12-28,Apparel,144.99,1,0.0
ORD500011,C100007,2024-09-14,Sports & Outdoors,170.79,1,0.0
ORD500552,C100391,2024-01-09,Electronics,140.35,1,0.0
ORD502860,C101996,2024-06-14,Apparel,127.08,1,0.0
ORD503341,C102331,2024-12-01,Electronics,259.05,1,0.0
ORD502348,C101656,2024-11-27,Electronics,764.42,2,0.0
ORD500369,C100264,2024-12-07,Beauty,61.63,1,0.0
ORD501232,C100882,2024-01-22,Electronics,465.62,1,0.0
ORD503453,C102395,2024-08-25,Home & Kitchen,71.77,1,0.15
ORD503088,C102159,2024-04-21,Toys,16.27,1,0.0
ORD501290,C100923,2024-08-01,Toys,38.08,1,
ORD501263,C100900,2023-07-15,Home & Kitchen,101.91,1,0.0
ORD502265,C101595,2023-12-26,Toys,94.22,1,0.0
ORD503416,C102381,2024-08-16,Books,11.63,1,0.0
ORD502492,C101741,2024-06-22,Apparel,128.9,1,0.0
ORD502967,C102071,2024-08-08,Electronics,732.17,1,0.0
ORD502795,C101939,2023-06-24,Beauty,55.29,3,0.0
ORD502480,C101736,2024-03-02,Beauty,48.54,2,0.0
ORD501906,C101327,2023-05-30,Books,13.91,1,0.0
ORD501346,C100965,2024-08-19,Toys,36.37,1,
ORD502224,C101562,2023-12-25,Home & Kitchen,152.14,1,0.0
ORD501597,C101104,2024-03-03,Toys,115.59,1,0.0
ORD500315,C100224,2024-05-20,Books,30.8,1,0.0
ORD502950,C102060,2024-10-26,Beauty,15.63,2,0.0
ORD500965,C100699,2024-07-31,Toys,119.21,1,0.0
ORD500576,C100413,2023-07-31,Books,20.87,1,0.0
ORD501750,C101213,2024-09-20,Apparel,41.15,1,0.0
ORD500839,C100614,2024-08-04,Toys,88.71,1,0.0
ORD500282,C100200,2024-10-24,Apparel,81.88,1,0.0
ORD503456,C102397,2024-01-28,Beauty,68.12,1,0.0
ORD501568,C101086,2024-10-09,Home & Kitchen,142.28,1,0.0
ORD503329,C102322,2024-04-14,Apparel,146.34,2,0.15
ORD500969,C100701,2024-04-20,Sports & Outdoors,177.94,1,0.0
ORD502154,C101501,2023-07-15,Apparel,109.67,1,0.0
ORD501646,C101131,2024-12-03,Toys,37.74,1,0.0
ORD500351,C100248,2024-07-29,Toys,81.01,1,0.0
ORD500830,C100612,2024-12-08,Apparel,110.42,1,0.0
ORD503256,C102266,2024-09-21,Home & Kitchen,59.5,1,0.1
ORD501655,C101137,2024-06-09,Apparel,41.01,1,0.0
ORD501274,C100907,2023-06-05,Beauty,85.81,1,0.0
ORD501254,C100894,2024-07-26,Electronics,123.87,3,0.0
ORD501847,C101282,2024-05-04,Apparel,98.54,2,0.0
ORD503096,C102165,2024-11-21,Beauty,49.46,1,0.0
ORD500045,C100032,2023-05-25,Home & Kitchen,161.9,1,0.0
ORD500277,C100192,2024-03-27,Beauty,86.06,2,0.0
ORD503311,C102307,2024-03-05,Apparel,33.42,1,0.0
ORD503300,C102301,2024-05-03,Sports & Outdoors,60.48,1,0.0
ORD503334,C102326,2023-10-09,Beauty,89.75,1,0.0
ORD501777,C101231,2024-12-27,Toys,63.63,3,0.0
ORD500707,C100505,2024-02-07,Toys,33.92,1,0.0
ORD500954,C100691,2024-10-04,Toys,95.4,1,0.0
ORD502467,C101728,2024-02-03,Sports & Outdoors,190.58,1,0.0
ORD500995,C100714,2024-12-23,Toys,25.75,2,0.0
ORD502920,C102036,2024-03-08,Toys,37.44,1,0.15
ORD501277,C100907,2024-08-24,Beauty,37.97,2,0.0
ORD502277,C101604,2024-11-03,Toys,76.81,1,0.0
ORD502514,C101755,2024-04-14,Apparel,144.0,1,0.0
ORD502204,C101547,2024-09-25,Books,36.98,1,0.0
ORD501272,C100904,2024-01-25,Sports & Outdoors,157.17,1,0.0
ORD502551,C101775,2024-09-09,Toys,78.17,2,0.0
ORD501718,C101177,2024-05-25,Beauty,27.83,1,0.1
ORD501145,C100824,2024-06-10,Electronics,312.56,2,0.0
ORD502691,C101865,2024-06-09,Home & Kitchen,118.33,1,0.0
ORD500893,C100652,2023-05-24,Toys,36.8,-2,0.15
ORD502340,C101652,2023-08-17,Home & Kitchen,147.54,1,0.0
ORD502173,C101523,2023-10-10,Electronics,479.16,2,0.0
ORD502543,C101770,2023-12-04,Books,19.61,1,0.0
ORD501042,C100743,2024-07-12,Toys,47.6,1,0.0
ORD502743,C101901,2024-11-01,Books,7.24,1,0.0
ORD500534,C100375,2023-04-02,Electronics,587.39,1,0.0
ORD500757,C100551,2023-12-20,Sports & Outdoors,296.83,2,0.0
ORD501291,C100923,2024-05-06,Beauty,52.02,2,0.0
ORD502948,C102056,2024-11-03,Apparel,119.41,1,0.0
ORD501189,C100850,2024-12-17,Beauty,7.28,2,0.0
ORD501113,C100789,2024-06-28,Sports & Outdoors,98.5,2,0.1
ORD501260,C100899,2024-09-03,Books,27.47,1,0.0
ORD501358,C100971,2024-12-28,Books,18.72,1,0.0
ORD502666,C101850,2024-03-22,Beauty,16.62,1,0.0
ORD501423,C101013,2024-12-01,Sports & Outdoors,263.11,1,0.0
ORD500504,C100362,2024-01-22,Apparel,34.22,1,0.0
ORD501762,C101222,2024-12-27,Beauty,54.95,1,0.1
ORD501154,C100831,2023-09-17,Toys,15.83,1,0.0
ORD500820,C100606,2023-12-03,Home & Kitchen,17.54,1,0.0
ORD502169,C101520,2024-11-08,Home & Kitchen,12.51,1,0.2
ORD500822,C100606,2023-10-26,Books,25.54,1,0.0
ORD502040,C101425,2024-11-07,Apparel,75.82,1,0.0
ORD503384,C102363,2024-10-12,Home & Kitchen,125.76,1,0.0
ORD501077,C100766,2024-11-30,Toys,29.53,1,0.0
ORD502249,C101583,2024-11-17,Beauty,66.28,1,0.2
ORD501031,C100738,2024-08-18,Beauty,18.36,-1,0.0
ORD501494,C101056,2024-04-26,Beauty,79.76,2,0.0
ORD501142,C100820,2024-04-13,Beauty,38.88,1,0.0
ORD501566,C101085,2024-12-30,Sports & Outdoors,233.46,1,0.1
ORD503279,C102284,2024-05-15,Sports & Outdoors,82.21,1,0.0
ORD501511,C101063,2024-08-23,Home & Kitchen,18.25,2,0.0
ORD500728,C100527,2024-05-02,Books,11.58,1,0.0
ORD501016,C100732,2024-10-26,Beauty,27.05,1,0.0
ORD502542,C101769,2024-06-21,Beauty,83.11,1,0.0
ORD500746,C100543,2023-05-16,Books,21.48,1,0.0
ORD503356,C102341,2024-05-12,Beauty,68.64,1,0.0
ORD503208,C102240,2024-07-27,Apparel,15.82,1,
ORD503547,C102462,2024-08-04,Sports & Outdoors,268.92,1,0.0
ORD502278,C101604,2023-03-31,Books,21.48,1,0.0
ORD501512,C101063,2024-08-25,Books,17.79,2,0.0
ORD501957,C101366,2023-10-02,Electronics,856.14,1,0.0
ORD502168,C101519,2024-12-10,Sports & Outdoors,157.18,2,0.0
ORD501549,C101078,2024-02-08,Apparel,15.24,1,
ORD501240,C100889,2024-12-15,Apparel,103.89,1,0.0
ORD501061,C100755,2023-11-26,Electronics,328.89,1,0.0
ORD501837,C101274,2024-10-08,Home & Kitchen,137.38,1,0.1
ORD502895,C102016,2024-10-14,Books,8.69,1,0.0
ORD501060,C100755,2024-09-11,Books,8.93,1,0.0
ORD502392,C101685,2024-01-10,Toys,20.06,1,0.2
ORD500436,C100314,2023-09-15,Electronics,802.68,1,0.0
ORD501447,C101027,2023-09-10,Toys,72.18,2,0.1
ORD503203,C102238,2024-08-14,Toys,94.88,1,0.0
ORD500458,C100329,2024-04-19,Apparel,31.99,1,0.0
ORD502039,C101424,2024-08-24,Home & Kitchen,147.83,1,0.0
ORD501217,C100871,2023-08-18,Electronics,740.16,2,0.0
ORD500253,C100183,2024-08-24,Sports & Outdoors,174.91,1,0.0
ORD500718,C100518,2024-11-07,Apparel,129.49,1,0.2
ORD502239,C101575,2023-12-19,Sports & Outdoors,20.88,2,0.0
ORD500212,C100149,2023-12-12,Apparel,125.92,1,0.15
ORD503409,C102379,2024-11-06,Beauty,70.87,1,0.0
ORD503091,C102162,2024-12-27,Sports & Outdoors,106.83,1,0.1
ORD500235,C100167,2024-04-29,Toys,77.7,1,0.0
ORD502669,C101853,2024-07-18,Electronics,68.57,2,0.0
ORD500785,C100581,2024-10-27,Toys,97.0,1,0.0
ORD501605,C101106,2024-06-29,Apparel,16.4,1,0.0
ORD503540,C102459,2023-08-14,Toys,97.79,1,0.1
ORD502901,C102021,2024-09-19,Toys,22.05,1,0.0
ORD502805,C101951,2024-03-23,Apparel,93.32,1,
ORD503580,C102478,2024-05-14,Toys,10.71,1,0.0
ORD500145,C100111,2024-11-15,Toys,58.4,1,0.0
ORD503220,C102251,2024-08-20,Apparel,57.42,3,0.2
ORD503567,C102473,2023-08-26,Sports & Outdoors,68.78,1,0.0
ORD501824,C101265,2024-03-29,Electronics,520.11,1,0.0
ORD503603,C102493,2024-05-23,Sports & Outdoors,70.48,1,0.0
ORD501027,C100737,2023-10-30,Apparel,16.98,1,0.0
ORD500209,C100147,2024-05-19,Electronics,592.56,1,0.0
ORD502440,C101716,2024-06-04,Apparel,113.49,1,0.15
ORD503263,C102273,2024-08-06,Beauty,27.19,1,0.0
ORD502817,C101962,2024-05-20,Toys,71.87,1,0.0
ORD501765,C101225,2024-12-17,Electronics,773.0,1,0.1
ORD500993,C100713,2024-07-09,Toys,97.48,1,
ORD502902,C102021,2024-08-30,Electronics,329.33,1,0.0
ORD500349,C100245,2024-01-06,Home & Kitchen,138.37,1,0.0
ORD500931,C100674,2024-08-18,Home & Kitchen,80.45,1,0.1
ORD500862,C100631,2023-09-23,Beauty,34.4,1,0.0
ORD501492,C101055,2024-12-12,Books,30.93,1,0.0
ORD500628,C100448,2024-11-30,Apparel,37.79,3,0.0
ORD502243,C101579,2024-09-23,Beauty,65.3,1,0.0
ORD503388,C102365,2024-11-06,Books,20.54,1,0.0
ORD500624,C100444,2024-04-30,Home & Kitchen,115.38,2,0.0
ORD500013,C100008,2024-12-08,Apparel,42.08,1,0.15
ORD502034,C101423,2024-05-11,Books,33.09,1,0.0
ORD501022,C100734,2023-07-06,Home & Kitchen,213.32,1,0.0
ORD501489,C101054,2023-05-28,Apparel,123.09,1,
ORD503180,C102223,2024-06-10,Toys,22.46,1,0.0
ORD502248,C101582,2024-07-12,Electronics,237.62,1,
ORD502596,C101803,2023-12-17,Toys,103.99,1,0.0
ORD500079,C100055,2024-04-10,Electronics,603.27,1,0.2
ORD500161,C100121,2024-11-25,Toys,8.27,1,0.0
ORD502656,C101847,2024-04-19,Sports & Outdoors,39.65,1,0.0
ORD500836,C100612,2024-07-16,Sports & Outdoors,19.9,2,0.0
ORD500826,C100608,2024-12-03,Apparel,35.96,1,0.0
ORD502256,C101592,2024-03-20,Electronics,405.27,1,0.0
ORD501890,C101317,2024-04-07,Books,16.7,1,0.0
ORD502663,C101848,2024-04-25,Sports & Outdoors,142.51,1,0.2
ORD501859,C101288,2024-05-28,Home & Kitchen,17.72,1,0.0
ORD500529,C100372,2024-08-01,Home & Kitchen,247.64,1,0.0
ORD503196,C102233,2023-07-26,Electronics,678.91,1,0.0
ORD501680,C101154,2023-10-09,Electronics,763.76,1,0.2
ORD503135,C102191,2023-11-19,Beauty,7.3,1,0.0
ORD503273,C102278,2024-06-10,Beauty,49.5,1,0.0
ORD502830,C101973,2024-05-11,Toys,91.48,1,0.0
ORD502602,C101805,2023-09-17,Toys,73.2,1,0.0
ORD501879,C101306,2023-06-30,Books,22.09,1,0.0
ORD501014,C100730,2024-05-29,Electronics,148.59,1,0.0
ORD502471,C101730,2024-08-29,Home & Kitchen,176.05,1,0.1
ORD500213,C100150,2024-11-19,Books,27.64,2,0.0
ORD500745,C100543,2024-10-08,Beauty,79.83,1,0.0
ORD500723,C100520,2024-03-31,Electronics,524.7,1,0.0
ORD502407,C101691,2024-11-03,Sports & Outdoors,167.88,1,0.0
ORD500832,C100612,2024-12-03,Books,44.14,2,0.1
ORD502396,C101686,2024-01-25,Beauty,56.62,1,0.0
ORD501616,C101111,2024-05-14,Apparel,53.39,2,0.0
ORD501826,C101265,2024-03-06,Books,40.53,1,0.0
ORD503245,C102259,2024-12-02,Sports & Outdoors,266.21,2,0.0
ORD500322,C100227,2024-09-05,Toys,91.36,1,0.0
ORD503073,C102150,2023-10-13,Books,21.51,1,0.0
ORD501794,C101250,2023-08-07,Home & Kitchen,195.63,1,0.0
ORD503433,C102389,2024-10-27,Sports & Outdoors,28.58,2,0.0
ORD502033,C101423,2024-10-05,Apparel,26.65,1,0.0
ORD501621,C101114,2023-06-21,Electronics,409.66,1,0.0
ORD503600,C102490,2024-09-30,Electronics,306.46,1,0.0
ORD502158,C101510,2024-04-17,Books,15.79,1,0.0
ORD500238,C100170,2024-12-02,Books,12.05,1,0.0
ORD503248,C102260,2023-03-02,Apparel,141.54,1,0.0
ORD500788,C100583,2024-04-29,Home & Kitchen,202.76,2,0.0
ORD502474,C101731,2024-12-04,Beauty,85.8,1,0.0
ORD501052,C100749,2023-07-26,Toys,55.45,1,0.0
ORD502356,C101664,2024-02-12,Sports & Outdoors,21.25,1,0.0
ORD500335,C100233,2024-10-30,Electronics,565.66,1,0.0
ORD502364,C101666,2024-09-25,Books,22.46,1,0.0
ORD502662,C101848,2024-04-29,Toys,51.17,1,0.0
ORD501417,C101011,2024-08-08,Home & Kitchen,150.36,1,0.1
ORD500827,C100609,2024-10-02,Toys,43.77,2,0.1
ORD501701,C101169,2024-12-01,Books,20.95,1,0.0
ORD500702,C100498,2024-11-29,Apparel,147.44,1,0.0
ORD501381,C100984,2024-08-04,Home & Kitchen,10.49,2,0.1
ORD501822,C101264,2024-04-02,Toys,61.45,1,0.0
ORD502583,C101794,2024-06-26,Apparel,23.79,1,0.0
ORD502621,C101819,2024-07-30,Home & Kitchen,37.5,2,0.1
ORD500107,C100083,2024-08-12,Sports & Outdoors,231.63,1,0.1
ORD501754,C101213,2024-09-22,Beauty,20.96,3,0.0
ORD502717,C101881,2023-08-07,Toys,31.83,1,0.0
ORD500939,C100679,2024-12-06,Sports & Outdoors,267.71,1,0.0
ORD502868,C102002,2024-09-14,Toys,81.82,1,0.2
ORD501231,C100881,2024-11-17,Beauty,56.01,3,0.0
ORD502776,C101923,2024-10-04,Electronics,787.76,1,0.0
ORD503054,C102137,2024-07-02,Sports & Outdoors,36.67,1,0.0
ORD500454,C100327,2024-03-09,Beauty,73.16,1,0.1
ORD502939,C102050,2024-02-12,Electronics,573.99,3,0.0
ORD500574,C100411,2023-12-03,Home & Kitchen,45.52,1,0.15
ORD500384,C100275,2024-12-29,Toys,95.45,2,0.0
ORD502620,C101818,2024-10-25,Electronics,624.13,1,0.0
ORD501866,C101292,2024-10-24,Books,27.77,3,0.0
ORD502904,C102023,2024-07-10,Sports & Outdoors,88.56,2,0.2
ORD501404,C101000,2024-08-27,Home & Kitchen,196.24,1,0.1
ORD500636,C100457,2024-03-28,Toys,77.04,1,0.1
ORD500655,C100464,2023-03-10,Sports & Outdoors,279.81,1,
ORD500810,C100598,2024-07-14,Books,23.0,-1,0.0
ORD501691,C101165,2024-08-12,Sports & Outdoors,111.83,1,0.0
ORD503464,C102401,2024-11-25,Sports & Outdoors,131.37,1,0.0
ORD501208,C100866,2024-09-15,Apparel,80.37,1,0.0
ORD502394,C101685,2024-11-30,Electronics,801.82,3,0.0
ORD503414,C102380,2024-12-29,Electronics,416.11,2,
ORD500777,C100574,2024-06-13,Sports & Outdoors,156.99,1,0.0
ORD501082,C100768,2023-09-23,Sports & Outdoors,127.22,1,0.0
ORD500616,C100437,2024-11-25,Toys,86.44,1,0.0
ORD501937,C101348,2024-08-03,Home & Kitchen,190.06,1,0.1
ORD503413,C102380,2024-02-17,Electronics,196.95,1,0.15
ORD500400,C100288,2024-11-02,Books,41.35,1,0.0
ORD501172,C100844,2024-05-28,Beauty,26.22,1,0.0
ORD500642,C100458,2024-11-23,Sports & Outdoors,168.0,1,0.0
ORD502714,C101878,2024-08-24,Books,41.26,1,0.0
ORD502133,C101482,2023-10-30,Toys,40.38,1,0.0
ORD500379,C100273,2024-11-11,Toys,18.41,3,0.0
ORD503471,C102401,2024-04-26,Home & Kitchen,174.12,1,
ORD501121,C100796,2024-11-23,Sports & Outdoors,284.92,1,0.15
ORD501259,C100899,2024-03-28,Home & Kitchen,13.12,1,0.0
ORD503206,C102239,2024-10-06,Apparel,149.01,1,0.1
ORD502294,C101618,2023-11-27,Toys,16.23,3,0.0
ORD502384,C101681,2024-07-20,Apparel,55.81,1,0.0
ORD502001,C101396,2024-12-05,Toys,34.77,1,0.0
ORD501229,C100877,2024-12-23,Electronics,67.16,1,
ORD503270,C102276,2024-05-29,Toys,17.72,1,0.0
ORD502716,C101881,2023-08-01,Home & Kitchen,178.3,1,0.15
ORD500756,C100550,2024-07-20,Beauty,45.9,1,0.2
ORD503515,C102435,2024-07-03,Home & Kitchen,231.74,1,0.0
ORD502229,C101568,2024-12-04,Electronics,833.4,1,0.0
ORD502594,C101802,2024-06-07,Electronics,762.01,1,0.0
ORD502228,C101567,2024-05-29,Apparel,140.36,2,0.1
ORD500671,C100476,2024-10-25,Apparel,36.17,1,0.0
ORD502619,C101817,2023-07-03,Sports & Outdoors,260.55,1,0.0
ORD503488,C102414,2024-05-31,Electronics,111.73,1,0.0
ORD502828,C101971,2024-12-07,Apparel,126.24,1,0.1
ORD501410,C101007,2024-06-29,Toys,114.8,1,0.0
ORD501326,C100951,2024-12-01,Books,22.1,1,0.0
ORD500581,C100419,2024-02-17,Sports & Outdoors,78.9,1,0.0
ORD501222,C100872,2024-12-06,Electronics,188.27,2,0.1
ORD501739,C101201,2024-01-29,Apparel,16.63,2,0.2
ORD500551,C100390,2024-07-10,Apparel,118.19,1,0.0
ORD502196,C101542,2024-01-16,Home & Kitchen,192.8,1,0.0
ORD503582,C102480,2024-07-29,Apparel,38.77,3,
ORD502994,C102097,2024-09-08,Apparel,121.22,1,0.1
ORD502366,C101668,2024-03-30,Electronics,839.39,2,0.0
ORD500040,C100026,2024-04-11,Sports & Outdoors,250.63,1,0.15
ORD503141,C102195,2024-09-14,Electronics,508.24,1,0.0
ORD500861,C100630,2024-07-22,Sports & Outdoors,260.91,1,0.0
ORD503145,C102198,2024-02-12,Books,26.2,1,0.0
ORD502485,C101739,2024-09-01,Electronics,165.19,1,0.1
ORD502675,C101854,2024-08-25,Electronics,103.44,3,0.1
ORD500023,C100019,2024-05-17,Sports & Outdoors,231.16,1,0.0
ORD503314,C102311,2023-10-01,Home & Kitchen,189.83,1,0.0
ORD502550,C101774,2024-10-15,Sports & Outdoors,19.96,1,0.0
ORD503100,C102170,2024-09-24,Apparel,44.76,1,0.1
ORD501303,C100930,2024-05-17,Electronics,764.13,2,0.0
ORD500337,C100234,2024-01-29,Apparel,72.59,1,0.1
ORD501166,C100841,2024-07-26,Home & Kitchen,67.67,2,
ORD501954,C101362,2023-10-04,Sports & Outdoors,264.0,1,0.1
ORD502132,C101482,2024-02-01,Sports & Outdoors,174.81,1,0.0
ORD502909,C102027,2024-10-29,Books,19.89,1,0.0
ORD500386,C100279,2024-02-17,Toys,110.88,2,0.0
ORD502681,C101860,2024-06-06,Books,19.55,1,0.1
ORD503382,C102361,2024-06-17,Apparel,38.32,1,0.0
ORD501503,C101060,2024-09-19,Toys,44.95,2,0.0
ORD501759,C101219,2024-07-14,Apparel,84.26,1,0.0
ORD500715,C100516,2024-10-16,Electronics,83.23,2,0.0
ORD503410,C102379,2024-09-04,Books,41.57,1,0.0
ORD502308,C101627,2024-06-16,Toys,95.31,1,0.0
ORD501667,C101143,2024-11-19,Beauty,54.47,3,0.2
ORD501699,C101167,2023-12-11,Home & Kitchen,14.24,1,0.0
ORD501756,C101217,2024-09-17,Toys,86.83,1,0.0
ORD502655,C101847,2024-03-15,Books,29.63,1,0.0
ORD501187,C100848,2024-09-04,Sports & Outdoors,56.83,1,0.0
ORD500910,C100663,2023-11-12,Sports & Outdoors,46.22,1,0.0
ORD501197,C100858,2024-06-15,Books,25.27,1,0.0
ORD500267,C100190,2024-06-10,Books,40.24,1,0.0
ORD500489,C100353,2024-06-15,Sports & Outdoors,242.78,1,0.0
ORD501729,C101193,2024-08-15,Toys,84.07,1,0.1
ORD502105,C101470,2024-10-12,Beauty,45.53,1,0.0
ORD501245,C100889,2024-10-02,Books,21.71,1,0.0
ORD503514,C102434,2024-06-26,Toys,109.06,2,0.0
